left_product_id,left_product_name,right_product_id,right_product_name,support,confidence,lift
42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,53,POHB Carte Mémoire Ultra MicroSD 106Mb/s 128GB + Adaptateur Gratuit,0.002,0.5,250.0
53,POHB Carte Mémoire Ultra MicroSD 106Mb/s 128GB + Adaptateur Gratuit,42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,0.002,1.0,250.0
1005,Toner Compatible HP PTH - 278A - 2100 Pages,42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,0.002,1.0,250.0
42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,53,POHB Carte Mémoire Ultra MicroSD 106Mb/s 128GB + Adaptateur Gratuit,0.002,0.5,250.0
42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,1005,Toner Compatible HP PTH - 278A - 2100 Pages,0.002,0.5,250.0
1123,Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,502,Target Disque Dur NVMe M.2 SSD 128 GB,0.002,1.0,250.0
41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,502,Target Disque Dur NVMe M.2 SSD 128 GB,0.002,1.0,250.0
1123,Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,0.002,1.0,250.0
502,Target Disque Dur NVMe M.2 SSD 128 GB,41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,0.002,1.0,250.0
41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,1123,Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,0.002,0.5,250.0
41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,502,Target Disque Dur NVMe M.2 SSD 128 GB,0.002,0.5,250.0
502,Target Disque Dur NVMe M.2 SSD 128 GB,1123,Perceuse-visseuse Sans Fil à Deux Vitesses 12V - Visseuse électrique,0.002,0.5,250.0
502,Target Disque Dur NVMe M.2 SSD 128 GB,41,Ventilateur De Bureau Portable à Clipser – 2000 MAh Rechargeable Par U...,0.002,0.5,250.0
998,Toner Compatible HP 79A - 1000 Pages,1229,Pince à Sertir + (2 X 50 Connecteurs RJ-45),0.002,1.0,250.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1229,Pince à Sertir + (2 X 50 Connecteurs RJ-45),0.002,1.0,250.0
948,Toner Compatible 205A / CF530A Noir,83,Casque Bluetooth Sans Fil Casque antibruit avec batterie 650 mAh,0.002,1.0,250.0
1229,Pince à Sertir + (2 X 50 Connecteurs RJ-45),998,Toner Compatible HP 79A - 1000 Pages,0.002,0.5,250.0
1229,Pince à Sertir + (2 X 50 Connecteurs RJ-45),397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,0.5,250.0
83,Casque Bluetooth Sans Fil Casque antibruit avec batterie 650 mAh,948,Toner Compatible 205A / CF530A Noir,0.002,0.5,250.0
587,TOPLINK Câble HDMI - 1.5Mètre - Noir,964,Refill Encre Epson 108 Jaune,0.002,1.0,250.0
125,UWY Clé USB 128GB - Gris,964,Refill Encre Epson 108 Jaune,0.002,1.0,250.0
56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,0.5,250.0
56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,562,Souris Sans Fil - NCTS - WM23 - Bluetooth + USB Sans Fil - Transparent...,0.002,0.5,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,0.002,0.5,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,562,Souris Sans Fil - NCTS - WM23 - Bluetooth + USB Sans Fil - Transparent...,0.002,0.5,250.0
56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,1.0,250.0
562,Souris Sans Fil - NCTS - WM23 - Bluetooth + USB Sans Fil - Transparent...,247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,1.0,250.0
824,Lenvii F510 - Scanner Code-barres 2D - Noir,1231,Toner Compatible Canon 728,0.002,0.5,250.0
824,Lenvii F510 - Scanner Code-barres 2D - Noir,607,"POINTEUR DE PRÉSENTATION 2,4 G",0.002,0.5,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,1.0,250.0
689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,1.0,250.0
1223,Lenovo Chargeur Lenovo Type-C / 65Watt,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,1.0,250.0
689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,1.0,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,0.5,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,0.002,0.5,250.0
1223,Lenovo Chargeur Lenovo Type-C / 65Watt,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,0.5,250.0
1223,Lenovo Chargeur Lenovo Type-C / 65Watt,689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,0.002,0.5,250.0
347,TOPLINK Toner Compatible CF259A / 59A - 3000 PAGES,474,"Lenovo PC Portable Ideapad V15 G3 IAP - Core i3 - 8GB - 256GB - 15.6"" ...",0.002,1.0,250.0
476,Ventilateur De Bureau USB Bleu Portable,474,"Lenovo PC Portable Ideapad V15 G3 IAP - Core i3 - 8GB - 256GB - 15.6"" ...",0.002,1.0,250.0
474,"Lenovo PC Portable Ideapad V15 G3 IAP - Core i3 - 8GB - 256GB - 15.6"" ...",347,TOPLINK Toner Compatible CF259A / 59A - 3000 PAGES,0.002,0.5,250.0
474,"Lenovo PC Portable Ideapad V15 G3 IAP - Core i3 - 8GB - 256GB - 15.6"" ...",476,Ventilateur De Bureau USB Bleu Portable,0.002,0.5,250.0
1231,Toner Compatible Canon 728,607,"POINTEUR DE PRÉSENTATION 2,4 G",0.002,1.0,250.0
824,Lenvii F510 - Scanner Code-barres 2D - Noir,607,"POINTEUR DE PRÉSENTATION 2,4 G",0.002,1.0,250.0
607,"POINTEUR DE PRÉSENTATION 2,4 G",1231,Toner Compatible Canon 728,0.002,1.0,250.0
824,Lenvii F510 - Scanner Code-barres 2D - Noir,1231,Toner Compatible Canon 728,0.002,1.0,250.0
1231,Toner Compatible Canon 728,824,Lenvii F510 - Scanner Code-barres 2D - Noir,0.002,1.0,250.0
607,"POINTEUR DE PRÉSENTATION 2,4 G",824,Lenvii F510 - Scanner Code-barres 2D - Noir,0.002,1.0,250.0
1231,Toner Compatible Canon 728,607,"POINTEUR DE PRÉSENTATION 2,4 G",0.002,0.5,250.0
1231,Toner Compatible Canon 728,824,Lenvii F510 - Scanner Code-barres 2D - Noir,0.002,0.5,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,0.002,1.0,250.0
562,Souris Sans Fil - NCTS - WM23 - Bluetooth + USB Sans Fil - Transparent...,56,Répéteur Amplificateur De Signal WiFi Nouvelle Version Avec WPS 300Mbp...,0.002,1.0,250.0
607,"POINTEUR DE PRÉSENTATION 2,4 G",1231,Toner Compatible Canon 728,0.002,0.5,250.0
607,"POINTEUR DE PRÉSENTATION 2,4 G",824,Lenvii F510 - Scanner Code-barres 2D - Noir,0.002,0.5,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",0.002,1.0,250.0
84,Toshiba Disque Dur Externe - 500 Go USB 3.0- Noir De Haute Qualité,408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",0.002,1.0,250.0
84,Toshiba Disque Dur Externe - 500 Go USB 3.0- Noir De Haute Qualité,247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,1.0,250.0
408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,1.0,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,84,Toshiba Disque Dur Externe - 500 Go USB 3.0- Noir De Haute Qualité,0.002,0.5,250.0
247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",0.002,0.5,250.0
408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",247,Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,0.002,0.5,250.0
408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",84,Toshiba Disque Dur Externe - 500 Go USB 3.0- Noir De Haute Qualité,0.002,0.5,250.0
778,Tapis Souris Rose F-2,408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",0.002,1.0,250.0
1030,Tablette éducative Pour Enfants 8GB+128,408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",0.002,1.0,250.0
408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",778,Tapis Souris Rose F-2,0.002,0.5,250.0
408,"Lexar Disque Dur SSD - 256 GB - 256 GO- Sata - 2.5"" - NS100",1030,Tablette éducative Pour Enfants 8GB+128,0.002,0.5,250.0
743,Toner Compatible HP 151A - W1510A,768,CeaMere SSD M2 SATA 512Gb NGFF Original,0.002,1.0,250.0
768,CeaMere SSD M2 SATA 512Gb NGFF Original,743,Toner Compatible HP 151A - W1510A,0.002,0.5,250.0
587,TOPLINK Câble HDMI - 1.5Mètre - Noir,125,UWY Clé USB 128GB - Gris,0.002,1.0,250.0
964,Refill Encre Epson 108 Jaune,125,UWY Clé USB 128GB - Gris,0.002,1.0,250.0
125,UWY Clé USB 128GB - Gris,587,TOPLINK Câble HDMI - 1.5Mètre - Noir,0.002,0.5,250.0
125,UWY Clé USB 128GB - Gris,964,Refill Encre Epson 108 Jaune,0.002,0.5,250.0
964,Refill Encre Epson 108 Jaune,587,TOPLINK Câble HDMI - 1.5Mètre - Noir,0.002,0.5,250.0
964,Refill Encre Epson 108 Jaune,125,UWY Clé USB 128GB - Gris,0.002,0.5,250.0
123,Support pour ordinateurs portables en aluminium ajustable - Argent,366,Cartouche Toner Compatible 17A - CF217A - PTH-T217X,0.002,0.5,250.0
1177,Toshiba Chargeur Toshiba 19V 1.58a (5525) + Cable - Noir,308,Cartouche Toner Compatible Pour 17A (CF217A / PTH-T217A) - Noir,0.002,0.5,250.0
308,Cartouche Toner Compatible Pour 17A (CF217A / PTH-T217A) - Noir,1177,Toshiba Chargeur Toshiba 19V 1.58a (5525) + Cable - Noir,0.002,1.0,250.0
607,"POINTEUR DE PRÉSENTATION 2,4 G",308,Cartouche Toner Compatible Pour 17A (CF217A / PTH-T217A) - Noir,0.002,0.5,250.0
308,Cartouche Toner Compatible Pour 17A (CF217A / PTH-T217A) - Noir,607,"POINTEUR DE PRÉSENTATION 2,4 G",0.002,1.0,250.0
123,Support pour ordinateurs portables en aluminium ajustable - Argent,26,GUEETON Clé USB OTG Métallique 64 Go Étanche avec Relief 3D,0.002,0.5,250.0
123,Support pour ordinateurs portables en aluminium ajustable - Argent,124,10 Inch LCD Writing Tablet Electronic Digital Drawing Board,0.002,0.5,250.0
123,Support pour ordinateurs portables en aluminium ajustable - Argent,366,Cartouche Toner Compatible 17A - CF217A - PTH-T217X,0.002,0.5,250.0
270,Cartouche Compatible HP 83A (CF283A) PTH-283A,1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,0.002,1.0,250.0
105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,0.002,1.0,250.0
232,Tapis De Souris - Multicolore - 220*2mm,1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,0.002,1.0,250.0
270,Cartouche Compatible HP 83A (CF283A) PTH-283A,105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,0.002,1.0,250.0
1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,0.002,1.0,250.0
232,Tapis De Souris - Multicolore - 220*2mm,105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,0.002,1.0,250.0
105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,270,Cartouche Compatible HP 83A (CF283A) PTH-283A,0.002,1.0,250.0
1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,270,Cartouche Compatible HP 83A (CF283A) PTH-283A,0.002,1.0,250.0
232,Tapis De Souris - Multicolore - 220*2mm,270,Cartouche Compatible HP 83A (CF283A) PTH-283A,0.002,1.0,250.0
366,Cartouche Toner Compatible 17A - CF217A - PTH-T217X,123,Support pour ordinateurs portables en aluminium ajustable - Argent,0.002,1.0,250.0
270,Cartouche Compatible HP 83A (CF283A) PTH-283A,105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,0.002,0.5,250.0
270,Cartouche Compatible HP 83A (CF283A) PTH-283A,1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,0.002,0.5,250.0
270,Cartouche Compatible HP 83A (CF283A) PTH-283A,232,Tapis De Souris - Multicolore - 220*2mm,0.002,0.5,250.0
1097,SEAGATE Disque Dur Pour Ordinateur Portable - 1 To,381,Casque Bluetooth Multi-Fonction P47 - Blanc,0.002,1.0,250.0
105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,270,Cartouche Compatible HP 83A (CF283A) PTH-283A,0.002,0.5,250.0
105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,0.002,0.5,250.0
105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,232,Tapis De Souris - Multicolore - 220*2mm,0.002,0.5,250.0
1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,270,Cartouche Compatible HP 83A (CF283A) PTH-283A,0.002,0.5,250.0
1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,105,10’‘Sans Fil Bluetooth Clavier Applicable Téléphone Tablette,0.002,0.5,250.0
1104,Mini Ventilateur - Portable - Rechargeable USB - Pliable,232,Tapis De Souris - Multicolore - 220*2mm,0.002,0.5,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,842,Toner Compatible 79A - CF279A,0.002,1.0,250.0
47,ANTHO Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour C...,842,Toner Compatible 79A - CF279A,0.002,1.0,250.0
31,LZDUATAN 10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,842,Toner Compatible 79A - CF279A,0.002,1.0,250.0
47,ANTHO Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour C...,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
842,Toner Compatible 79A - CF279A,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
31,LZDUATAN 10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,47,ANTHO Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour C...,0.002,0.5,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,842,Toner Compatible 79A - CF279A,0.002,0.5,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,31,LZDUATAN 10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,0.002,0.5,250.0
842,Toner Compatible 79A - CF279A,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,0.5,250.0
842,Toner Compatible 79A - CF279A,47,ANTHO Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour C...,0.002,0.5,250.0
842,Toner Compatible 79A - CF279A,31,LZDUATAN 10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,0.002,0.5,250.0
1022,Lenovo Chargeur LENOVO 20V 2.25A Bout USB + Câble - Noir,318,"Boîtier De Disque Dur SSD Portable M.2, Boîtier De Type C, Dossier 3.1...",0.002,1.0,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,318,"Boîtier De Disque Dur SSD Portable M.2, Boîtier De Type C, Dossier 3.1...",0.002,1.0,250.0
994,Support Pour Ordinateur Portable Rotatif Et Pliable Baseus UltraStable...,318,"Boîtier De Disque Dur SSD Portable M.2, Boîtier De Type C, Dossier 3.1...",0.002,1.0,250.0
1022,Lenovo Chargeur LENOVO 20V 2.25A Bout USB + Câble - Noir,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
994,Support Pour Ordinateur Portable Rotatif Et Pliable Baseus UltraStable...,622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
318,"Boîtier De Disque Dur SSD Portable M.2, Boîtier De Type C, Dossier 3.1...",622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,0.002,1.0,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,1022,Lenovo Chargeur LENOVO 20V 2.25A Bout USB + Câble - Noir,0.002,0.5,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,994,Support Pour Ordinateur Portable Rotatif Et Pliable Baseus UltraStable...,0.002,0.5,250.0
622,17A Toner - Laserjet - CF217A - 1600 Pages - Noir,318,"Boîtier De Disque Dur SSD Portable M.2, Boîtier De Type C, Dossier 3.1...",0.002,0.5,250.0
26,GUEETON Clé USB OTG Métallique 64 Go Étanche avec Relief 3D,123,Support pour ordinateurs portables en aluminium ajustable - Argent,0.002,1.0,250.0
124,10 Inch LCD Writing Tablet Electronic Digital Drawing Board,123,Support pour ordinateurs portables en aluminium ajustable - Argent,0.002,1.0,250.0
366,Cartouche Toner Compatible 17A - CF217A - PTH-T217X,123,Support pour ordinateurs portables en aluminium ajustable - Argent,0.002,1.0,250.0
518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,392,1 X Seringues De Pate Thermique CPU GPU Processeur Dissipateur - Gris,0.002,0.5,250.0
518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,801,Adaptateur HDMI Male/Femelle Pliable à 90° -Noir,0.002,0.5,250.0
518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,0.002,0.5,250.0
185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,1.0,250.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,1.0,250.0
717,Xraydisk Disque SSD --- 512gb,34,Support Pour Ordinateur Portable En Plastique - Argent,0.002,1.0,250.0
361,TOPLINK Câble Réseaux FTP Cat6 - 25m- 25 Mètres - RJ-45 - Gris,34,Support Pour Ordinateur Portable En Plastique - Argent,0.002,1.0,250.0
215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,1.0,250.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,1.0,250.0
185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,0.5,250.0
185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,0.5,250.0
215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,0.5,250.0
215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,0.5,250.0
1055,Vimax Carte Mémoire TF Micro SD 8GB,1185,"TP-Link Switch TP-LINK TL-SF1008D Switch 8 Ports 10/100 Mbps (Bureau, ...",0.002,1.0,250.0
78,Répéteur De Routage Sans Fil De L'amplificateur De Signal Wifi 5G De 3...,1185,"TP-Link Switch TP-LINK TL-SF1008D Switch 8 Ports 10/100 Mbps (Bureau, ...",0.002,1.0,250.0
1185,"TP-Link Switch TP-LINK TL-SF1008D Switch 8 Ports 10/100 Mbps (Bureau, ...",1055,Vimax Carte Mémoire TF Micro SD 8GB,0.002,0.5,250.0
1185,"TP-Link Switch TP-LINK TL-SF1008D Switch 8 Ports 10/100 Mbps (Bureau, ...",78,Répéteur De Routage Sans Fil De L'amplificateur De Signal Wifi 5G De 3...,0.002,0.5,250.0
428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,125,UWY Clé USB 128GB - Gris,0.002,1.0,250.0
579,TP-Link Point D'accès WiFi N 300 Mbps - Plafonnier - EAP110 - Tp-link,125,UWY Clé USB 128GB - Gris,0.002,1.0,250.0
579,TP-Link Point D'accès WiFi N 300 Mbps - Plafonnier - EAP110 - Tp-link,428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,0.002,1.0,250.0
125,UWY Clé USB 128GB - Gris,428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,0.002,1.0,250.0
428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,579,TP-Link Point D'accès WiFi N 300 Mbps - Plafonnier - EAP110 - Tp-link,0.002,0.5,250.0
428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,125,UWY Clé USB 128GB - Gris,0.002,0.5,250.0
125,UWY Clé USB 128GB - Gris,428,Sony Thrustmaster Y-300P Casque Gaming pour Playstation 4 et PC,0.002,0.5,250.0
125,UWY Clé USB 128GB - Gris,579,TP-Link Point D'accès WiFi N 300 Mbps - Plafonnier - EAP110 - Tp-link,0.002,0.5,250.0
34,Support Pour Ordinateur Portable En Plastique - Argent,717,Xraydisk Disque SSD --- 512gb,0.002,0.5,250.0
34,Support Pour Ordinateur Portable En Plastique - Argent,361,TOPLINK Câble Réseaux FTP Cat6 - 25m- 25 Mètres - RJ-45 - Gris,0.002,0.5,250.0
381,Casque Bluetooth Multi-Fonction P47 - Blanc,1097,SEAGATE Disque Dur Pour Ordinateur Portable - 1 To,0.002,0.5,250.0
469,"Support pour ordinateur portable, hauteur réglable en ergonomique plia...",42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,0.002,1.0,250.0
1005,Toner Compatible HP PTH - 278A - 2100 Pages,42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,0.002,1.0,250.0
42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,469,"Support pour ordinateur portable, hauteur réglable en ergonomique plia...",0.002,0.5,250.0
42,Xiaomi MI Répéteur (amplificateur) Wifi Pro 300Mbps - Noir,1005,Toner Compatible HP PTH - 278A - 2100 Pages,0.002,0.5,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,0.002,1.0,250.0
689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,0.002,1.0,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,1.0,250.0
689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,1.0,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,0.002,0.5,250.0
756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,0.002,0.5,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,756,TP-Link Routeur Archer C20 - WiFi Bi-bande AC750 Mbps,0.002,0.5,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,0.002,0.5,250.0
392,1 X Seringues De Pate Thermique CPU GPU Processeur Dissipateur - Gris,518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,0.002,1.0,250.0
801,Adaptateur HDMI Male/Femelle Pliable à 90° -Noir,518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,0.002,1.0,250.0
526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,518,TOPLINK Câble Réseaux FTP Cat6 - 1M - 1 Mètres - RJ-45 - Gris,0.002,1.0,250.0
317,Télécommande Air Mouse Et Clavier,381,Casque Bluetooth Multi-Fonction P47 - Blanc,0.002,1.0,250.0
381,Casque Bluetooth Multi-Fonction P47 - Blanc,317,Télécommande Air Mouse Et Clavier,0.002,0.5,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,0.5,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,0.002,0.5,250.0
697,TOPLINK Clé Wifi USB 2.0 WIFI Adapateur 600 Mbps - Noir - 802.11AC,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,1.0,250.0
689,TP-Link Switch Gigabit TP-Link TL-SG1016D 16-Ports,1223,Lenovo Chargeur Lenovo Type-C / 65Watt,0.002,1.0,250.0
120,"Xiaomi Répéteur Amplificateur De Signal WiFi Pro WPS 300Mbps 2,4 GHz S...",663,Boitier Externe USB 3.0 - SATA Hdd/Ssd,0.002,1.0,250.0
